url,img,title,address,room,square,floor,type,price
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/acncx.html,https://i.ss.com/gallery/6/1169/292142/58428327.th2.jpg,Jomas centrā ar autostāvvietu tiek pārdots 3 istabu dzīvokli,MajoriJāņa Pliekšāna 13,3,67,02/02/24,P. kara,195000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cepnd.html,https://i.ss.com/gallery/6/1130/282296/56459012.th2.jpg,Gaišs un ļoti plašs 2 istabu dzīvoklis labai dzīvei Jūrmalā.,KauguriSkolas 9,2,60,07/09/24,467,60000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/dpiid.html,https://i.ss.com/gallery/6/1144/285858/57171464.th2.jpg,Piedāvājam Dzintaros iegādāties lielisku dzīvokli ar panorām,DzintariLienes 36,3,84,01/03/24,Jaun.,210000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/ncgji.html,https://i.ss.com/gallery/6/1169/292083/58416446.th2.jpg,Pārdošanā dzīvoklis ekskluzīvajā kvartālā Legend. Plašais če,BulduriBulduru pr. 17-k-2,4,164,02/04/24,Jaun.,1250000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/nkxkb.html,https://i.ss.com/gallery/6/1156/288803/57760595.th2.jpg,"Dzīvoklis jaunajā projektā “Villa Astor”, tikai 3 minūšu gāj",MellužiPumpuru 3A,3,85,01/03/24,Jaun.,220894
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/bebjhf.html,https://i.ss.com/gallery/5/983/245504/49100721.th2.jpg,На продажу предлагается стильная мебелированная квартира с п,JaundubultiStrēlnieku pr. 50,3,122,03/04/24,Jaun.,370000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/aedcf.html,https://i.ss.com/gallery/6/1104/275787/55157362.th2.jpg,"Pārdodas dzīvoklis ar kvalitatīvu, mūsdienīgu remontu ar Ven",BulduriKuldīgas 21,2,54,02/05/24,103,103000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cxpjm.html,https://i.ss.com/gallery/6/1151/287723/57544497.th2.jpg,"Квартира с качественным отремонтированным ремонтом .В 5 ми",KauguriSkolas 65b,3,60,07/09/24,467,105000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cmidc.html,https://i.ss.com/gallery/6/1136/283820/56763833.th2.jpg,"Tiek pārdots 3-istabu dzīvokli 602 sērija ar balkonu. Gaiš",KauguriSkolas 27,3,62,02/09/24,602,63000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/agbib.html,https://i.ss.com/gallery/6/1121/280067/56013395.th2.jpg,Īpašnieks pārdod plašu 3-istabu dzīvokli Mellužos. Jūsu ideā,MellužiĢertrūdes pr. 11,3,74,02/03/24,Jaun.,169000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/blhkx.html,https://i.ss.com/gallery/6/1169/292156/58431196.th2.jpg,"Предлагаем светлую квартиру с балконом в Лиелупе, улица Лашу",LielupeLašu 1a,2,60,01/05/24,Jaun.,150000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/eoxkn.html,https://i.ss.com/gallery/6/1088/271867/54373219.th2.jpg,Хозяин продает. Эксклюзивная теплая с дизайнерским ремонтом,DubultiSlokas 65,2,30,02/04/24,Specpr.,57500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cmpkc.html,https://i.ss.com/gallery/6/1097/274068/54813471.th2.jpg,Предлагаем просторную солнечную квартиру c большой лоджией и,KauguriSkolas 55A,4,75,04/09/24,467,55000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/gfhnj.html,https://i.ss.com/gallery/5/944/235780/47155856.th2.jpg,"Bulduru centrs ir investīciju objekts.  5 minūtes no jūras",BulduriJelgavas 5,6,200,01/01/24,Specpr.,299900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/hclxx.html,https://i.ss.com/gallery/6/1106/276306/55261123.th2.jpg,Tepat aiz pirmās kāpas šalc jūra un nenogurusi skalo baltās,MajoriĒrgļu 4,3,184,04/07/24,Jaun.,650000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kemeri/apboj.html,https://i.ss.com/gallery/6/1169/292109/58421623.th2.jpg,Mājas daļa - Divi dzīvokļi ar kopējo platību 68 kvm. Viens d,ĶemeriTirgus 6C 1,4,68,01/01/24,Priv. m.,36000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bddel.html,https://i.ss.com/gallery/6/1004/250811/50162198.th2.jpg,Продаётся очень красивая и уютная 2 комнатная квартира в цен,BulduriMeža pr. 27,2,76,01/03/24,Specpr.,180000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/jnfbc.html,https://i.ss.com/gallery/6/1058/264387/52877302.th2.jpg,"Tiek pārdotā mājas daļa Lielupē Jūrmalā. Plānojums:- g",LielupeZušu 2,2,45,01/01/24,Priv. m.,105000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulluciems/mfcpg.html,https://i.ss.com/gallery/6/1169/292039/58407781.th2.jpg,Lielisks plānojums ērtai dzīvošanai un mājīga atrašanās viet,BuļļuciemsLašu 5,3,88,02/05/24,Specpr.,145000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/jbjdx.html,https://i.ss.com/gallery/6/1019/254653/50930479.th2.jpg,"Mājīgs un silts dzīvoklis ar divām izolētām istabām, virtuvi",DubultiSlokas 63A,2,49,02/02/24,Specpr.,46500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/fnodp.html,https://i.ss.com/gallery/6/1126/281357/56271336.th2.jpg,На продажу предлагается квартира со своим земельным участком,DubultiЦериню 6,3,150,01/04/24,Jaun.,290000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mldle.html,https://i.ss.com/gallery/5/983/245523/49104512.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,3,67,02/03/24,Jaun.,234500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ncdlo.html,https://i.ss.com/gallery/5/983/245523/49104500.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,3,74,01/03/24,Jaun.,245700
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mmnpj.html,https://i.ss.com/gallery/5/983/245523/49104500.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,3,73,01/03/24,Jaun.,256200
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mndfe.html,https://i.ss.com/gallery/5/983/245523/49104512.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,3,80,03/03/24,Jaun.,263900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/nxfch.html,https://i.ss.com/gallery/5/983/245523/49104500.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,3,94,02/03/24,Jaun.,306950
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ncdln.html,https://i.ss.com/gallery/5/983/245523/49104512.th2.jpg,No attīstītāja. Dzintaru Pērle / Rīgas 47 - ir jauns premium,DzintariRīgas 47,4,104,02/03/24,Jaun.,338800
https://www.ss.com/msg/lv/real-estate/flats/jurmala/pumpuri/ahfhk.html,https://i.ss.com/gallery/5/974/243288/48657444.th2.jpg,Продаю летнюю квартиру в Юрмале. Кухня объединена с гостиной,PumpuriKalēju 54,2,36,01/02/24,Specpr.,40000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbehh.html,https://i.ss.com/gallery/6/1056/263815/52762886.th2.jpg,Attīstītājs piedāvā augstvērtīga dizaina apartaments – lofts,DzintariMežaparka pr. 10,2,88,01/02/24,Jaun.,253520
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/nmjje.html,https://i.ss.com/gallery/6/1087/271669/54333756.th2.jpg,Вы уже давно мечтаете жить в Юрмале? Каждый день гулять по м,DzintariPiestātnes 15,2,61,03/03/24,Specpr.,135000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/fdkom.html,https://i.ss.com/gallery/6/1095/273719/54743775.th2.jpg,"Pārdodam mājīgu, saulainu ģimenes dzīvoklīti Jūrmalā, Kaugur",KauguriTallinas 32,3,68,01/05/24,Specpr.,56900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ehimf.html,https://i.ss.com/gallery/6/1124/280901/56180112.th2.jpg,Divstāvīgs dzīvoklis klusā un zaļā Jūrmalas rajonā. Dzīvokli,DzintariPētera 15,3,85,02/03/24,Specpr.,165000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/onxld.html,https://i.ss.com/gallery/6/1168/291935/58386956.th2.jpg,"Plašs, remontēts 2 istabu dzīvoklis ar ietilpīgu pazemes gar",JaundubultiAbavas 6,2,68,02/04/24,Specpr.,154000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/aeici.html,https://i.ss.com/gallery/6/1150/287438/57487430.th2.jpg,"Dzīvoklis viesnīcas kompleksā, pastaigas attālumā no jūras,",BulduriVienības pr. 20,2,61,03/03/24,Jaun.,164000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bomob.html,https://i.ss.com/gallery/6/1116/278898/55779468.th2.jpg,Pārdošanā saulains mansarda studio tipa dzīvoklis renovētā n,BulduriRēzeknes Pulka 5,1,65,03/03/24,Renov.,169000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/pikdj.html,https://i.ss.com/gallery/6/1164/290757/58151253.th2.jpg,Жилой комплекс Pinewood Apartments расположен в Яундубулты.,JaundubultiStrēlnieku pr. 72,3,75,03/03/24,Jaun.,290000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/cojmo.html,https://i.ss.com/gallery/6/1113/278168/55633588.th2.jpg,"Предлагается дизайнерская, новая квартира, с качественным ре",DzintariDzintaru pr. 23,3,107,01/03/24,Specpr.,715000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/flcjc.html,https://i.ss.com/gallery/6/1157/289125/57824916.th2.jpg,"Владелец продаёт 2-х комнатную квартиру на 2 этаже. План",KauguriSkolas 28,2,54,02/05/24,103,41400
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ekngm.html,https://i.ss.com/gallery/6/1168/291920/58383982.th2.jpg,"Продаётся уютная квартира в тихом месте. Планировка кварти",KauguriTirzas 35,2,39,01/05/24,Specpr.,41000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/aaggg.html,https://i.ss.com/gallery/6/1138/284408/56881496.th2.jpg,"Pārdod 2-istabu dzīvokli Jūrmalā. Dzīvoklis ir labā stāvok",KauguriEngures 8,2,47,01/05/24,Specpr.,42000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ahkoe.html,https://i.ss.com/gallery/6/1136/283880/56775961.th2.jpg,"Pārdod 2-istabu dzīvokli Jūrmalā. Dzīvoklis ir labā stāvok",KauguriSkolas 65,2,46,05/05/24,Specpr.,57500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/apdxi.html,https://i.ss.com/gallery/6/1096/273807/54761357.th2.jpg,Svaigi remontēts dzīvoklis netālu no jūras un Dzintaru Mežap,MajoriOšu 1/3,2,42,01/02/24,Staļina,51500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/iggki.html,https://i.ss.com/gallery/6/1096/273807/54761357.th2.jpg,Svaigi remontēts dzīvoklis klusā apkaimē blakus Lielupei. At,DzintariOšu 1/3,2,42,01/02/24,Staļina,51500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/beexdc.html,https://i.ss.com/gallery/6/1119/279572/55914295.th2.jpg,Nelielā jaunajā projektā Jūrmalā Dubultos ir pieejams skaist,DubultiPils 5,3,68,01/03/24,Jaun.,225000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gdohn.html,https://i.ss.com/gallery/6/1069/267216/53443060.th2.jpg,"Atbrīvots dzīvoklis labā, klusā vietā, blakus Kauguru centra",KauguriSkolas 57,4,72,01/05/24,Hrušč.,52000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/fdhcg.html,https://i.ss.com/gallery/6/1157/289090/57817927.th2.jpg,"Dzīvoklis labā stāvoklī, silts, saulains, nav stūra, pakešu",LielupeRēzeknes pulka 26,2,53,04/04/24,Specpr.,85000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dlfip.html,https://i.ss.com/gallery/6/1160/289799/57959686.th2.jpg,Īpašnieks pārdod 2-istabas dzīvokli. Ļoti silts un saulains.,KauguriSkolas 37,2,50,09/07/24,602,47500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bfegjg.html,https://i.ss.com/gallery/6/1165/291072/58214222.th2.jpg,"Апартаменты с лужайкой, 3комнаты, 2спальни (6 спальных мест)",AsariAsaru pr 53,3,91,01/03/24,Jaun.,215000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulluciems/lcgmb.html,https://i.ss.com/gallery/6/1168/291798/58359563.th2.jpg,"Продаётся двухкомнатная квартира с лоджией, с современным ре",BuļļuciemsLašu 5,2,53,04/05/24,Specpr.,87900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/ahhhb.html,https://i.ss.com/gallery/6/1138/284252/56850314.th2.jpg,"Pārdodas 1 istabu dzīvoklis (35, 9 m2 studija) pilnībā aprīk",MellužiKadiķu 7A,1,36,02/03/24,Specpr.,79000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/sloka/hiikn.html,https://i.ss.com/gallery/5/980/244877/48975241.th2.jpg,"Krāsns apkure. Pilsētas ūdens un kanalizācija, zemi komunāli",SlokaHercoga Jēkaba 10,3,71,02/02/24,P. kara,50000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/priedaine/lpnfp.html,https://i.ss.com/gallery/6/1149/287182/57436268.th2.jpg,Tiek pārdots trīsistabu dzīvoklis pēc kapitālā remonta. Virt,PriedaineLielais pr. 12,3,48,01/03/24,Renov.,60000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/priedaine/cxjdk.html,https://i.ss.com/gallery/6/1099/274536/54907130.th2.jpg,Tiek pārdots divstāvīgs divistabu dzīvoklis renovētā pusmājā,PriedaineLielais pr. 12,2,40,03/03/24,Renov.,58000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jlghk.html,https://i.ss.com/gallery/6/1049/262148/52429450.th2.jpg,"Предлагаем к приобретению квартиры в Юрмале, в Дзинтари, в п",DzintariRīgas 47,3,77,02/03/24,Jaun.,255850
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bdogdc.html,https://i.ss.com/gallery/6/1078/269379/53875768.th2.jpg,"2 istabu 48m² dzīvoklis Jūrmalā, Bulduri. Ozolkoka grīdas, o",BulduriJelgavas 1,2,48,02/04/24,Specpr.,149000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdjkhp.html,https://i.ss.com/gallery/6/1055/263741/52748016.th2.jpg,3-комнатная квартира с просторной террасой в 200 шагах от мо,DzintariDzintaru pr. 28,3,136,01/04/24,Jaun.,406500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/dcnmp.html,https://i.ss.com/gallery/6/1129/282160/56431912.th2.jpg,"Piedāvāju iegādāties 2 istabu dzīvokli Jūrmalā, Dzintaros, 5",DzintariJāņa Pliekšāna 92,2,36,01/05/24,LT proj.,46900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/hbehn.html,https://i.ss.com/gallery/6/1133/283240/56647953.th2.jpg,"Продаю 1-ком. квартиру, теплая, южная сторона, не угловая.",KauguriРайня 81,1,35,05/05/24,103,28000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/becfii.html,https://i.ss.com/gallery/6/1133/283027/56605371.th2.jpg,Предлагается на продажу просторная двухкомнатная квартира в,DzintariMadonas 5,2,95,01/04/24,Jaun.,235000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/eigfm.html,https://i.ss.com/gallery/6/1064/265965/53192863.th2.jpg,"К продаже предлагается квартира в новом проекте ""Elegia"" в с",BulduriBulduru pr. 54,3,118,01/03/24,Jaun.,322410
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/fdfhb.html,https://i.ss.com/gallery/6/1167/291645/58328836.th2.jpg,"Pārdod vienistabas dzīvokli Jūrmalā, Kauguros, ļoti labā vie",KauguriSkolas 69,1,28,01/05/24,Hrušč.,26000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/kbjxl.html,https://i.ss.com/gallery/6/1156/288817/57763357.th2.jpg,"Pārdodu gaišu, saulainu dzīvokli 1.stāvā ar savu izeju uz pa",DzintariEdinburgas 45,3,50,01/02/24,P. kara,75000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bbfxc.html,https://i.ss.com/gallery/6/1148/286833/57366534.th2.jpg,Dzīvesvieta lieliskā vietā ar sabiedrisko transportu un veik,KauguriTirzas 44,1,12,01/03/24,Specpr.,14000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ecfob.html,https://i.ss.com/gallery/6/1152/287966/57593190.th2.jpg,"Mājīgs, gaišs un silts dzīvoklis blakus Kauguru parkam un ti",KauguriRūpniecības 15,2,55,05/05/24,103,49980
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ainlk.html,https://i.ss.com/gallery/6/1154/288363/57672479.th2.jpg,Собственник продает 4х комнатную квартиру в Каугури с хороши,KauguriСколас 27А,4,75,04/09/24,467,67900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/jbeio.html,https://i.ss.com/gallery/6/1102/275263/55052469.th2.jpg,"Уникальная квартира, расположена в секторе чатных домов в Бу",BulduriAizputes 18,3,93,03/03/24,Specpr.,330000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/dhhdf.html,https://i.ss.com/gallery/6/1083/270553/54110443.th2.jpg,"Pārdod iespēju dzīvot 100 m attālumā no jūras, vienā no skai",DzintariTuraidas 8k1,3,139,02/03/24,Jaun.,400000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/hmxhn.html,https://i.ss.com/gallery/6/1158/289296/57859040.th2.jpg,3 istabu dzīvoklis ar diviem balkoniem tikai 500m attālumā n,AsariAsaru pr. 53,3,96,02/04/24,Jaun.,215000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gfhhk.html,https://i.ss.com/gallery/6/1158/289323/57864524.th2.jpg,"Pārdod 3-istabu dzīvokli Jūrmalā. 
Dzīvoklis bez remonta.",KauguriSkolas 63A,3,55,01/05/24,Specpr.,38000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/hmkjp.html,https://i.ss.com/gallery/6/1033/258207/51641328.th2.jpg,Продаем двухэтажную квартиру в Булдури - 5 минут пешком до м,BulduriVidus pr. 31,5,176,02/02/24,Jaun.,318000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ixfbx.html,https://i.ss.com/gallery/5/971/242514/48502638.th2.jpg,"Villa Lido. 
Застройщик продает апартамент в проекте ""Вилла",DzintariTuraidas 8 3,2,68,01/02/24,Jaun.,275000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/pibch.html,https://i.ss.com/gallery/4/757/189090/37817985.th2.jpg,Застройщик продает квартиру с частично готовой отделкой в но,JaundubultiStrelnieku pr. 50,3,102,01/04/24,Specpr.,230000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/hgkjm.html,https://i.ss.com/gallery/6/1118/279353/55870448.th2.jpg,На продажу предлагается квартира в 200 метрах до моря в Дзин,DzintariDzintaru pr. 42,3,114,01/04/24,Jaun.,269000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/nkxmf.html,https://i.ss.com/gallery/6/1079/269669/53933766.th2.jpg,Piedāvājam iegādāties plašu divu līmeņu mēbelētu dzīvokli Jū,MellužiMellužu pr. 77,4,261,02/02/24,Renov.,330000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/becdxx.html,https://i.ss.com/gallery/6/1167/291521/58304130.th2.jpg,"Pārdod vienistabas dzīvokli Jaundubultos, beletāžā. Silts, g",JaundubultiSlokas 63,1,33,01/05/24,Specpr.,33500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbcoh.html,https://i.ss.com/gallery/6/1124/280890/56177975.th2.jpg,"Piedāvājam iegādei kompaktu 1 - istabu, plānojumā pārdomātu",DzintariOšu 2,1,17,02/02/24,Jaun.,49000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/cmnep.html,https://i.ss.com/gallery/6/1097/274145/54828973.th2.jpg,В продаже 4-х комнатная квартира в хорошем доме в центре Кау,KauguriTallinas 42,4,77,08/09/24,602,70000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bfhgpj.html,https://i.ss.com/gallery/6/1100/274770/54953816.th2.jpg,Pilnībā jauns dzīvoklis 300m no pludmales dzīvojamajā komple,AsariAsaru pr. 57,2,69,01/04/24,Jaun.,169000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/nkxxi.html,https://i.ss.com/gallery/5/993/248152/49630375.th2.jpg,"Продается хорошая квартира в Юрмале, Меллужи. В квартире 3 э",MellužiMellužu pr. 66,5,210,01/03/24,Jaun.,360000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bfegxb.html,https://i.ss.com/gallery/6/1124/280890/56177970.th2.jpg,"Unikāls dzīvoklis lieliskā vietā Dzintaros, upes krastā. 2-i",DzintariOšu 2,2,32,01/02/24,Jaun.,89000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bckcgi.html,https://i.ss.com/gallery/6/1138/284402/56880298.th2.jpg,"Lielisks dzīvoklis lieliskā, mierīgā vietā. Pārdošanai 3- is",DzintariOšu 2,3,69,01/02/24,Jaun.,179000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/eofpx.html,https://i.ss.com/gallery/6/1124/280891/56178146.th2.jpg,"Piedāvājam iegādāties 2- istabu kompaktu, plānojumā pārdomāt",DzintariOšu 2,2,35,02/02/24,Jaun.,92000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bedbxh.html,https://i.ss.com/gallery/6/1138/284400/56879890.th2.jpg,Pārdošanai kompakts 1 - istabu plānojumā pārdomātu dzīvokli,DzintariOšu 2,1,17,01/02/24,Specpr.,53000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/gibed.html,https://i.ss.com/gallery/6/1079/269668/53933585.th2.jpg,"Tiek pārdots brīnišķīgs dzīvoklis Jūrmalā, jūras pusē. Dzī",MellužiMellužu pr. 77,3,128,01/03/24,Renov.,235000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/jdlbi.html,https://i.ss.com/gallery/6/1129/282117/56423309.th2.jpg,Jauns dzīvoklis 500m no pludmales dzīvojamajā kompleksā Sky,AsariAsaru pr. 57,3,82,02/05/24,Jaun.,225000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ixigm.html,https://i.ss.com/gallery/5/972/242777/48555258.th2.jpg,Īpašnieks pārdod gaišu un saulainu 2 istabu dzīvokli ar lodž,KauguriArtilērijas 9,2,53,04/05/24,103,53000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/eknpi.html,https://i.ss.com/gallery/6/1129/282111/56422084.th2.jpg,"Продаем красивую квартиру с хорошим дорогим ремонтом. Ремо",KauguriТербатас 46,3,64,06/09/24,602,78000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/moknc.html,https://i.ss.com/gallery/6/1097/274246/54849176.th2.jpg,"Pārdod Divstāvu 3-istabu dzīvokli Jūrmalā.  Dzīvoklis Ir N",BulduriBulduru pr. 9 Lit. 2,3,65,01/02/24,Specpr.,89000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/fhcfg.html,https://i.ss.com/gallery/6/1106/276363/55272503.th2.jpg,Pārdod 2-istabu dzīvokli Jūrmalā starp Majoriem un Dzintarie,DzintariPlūdu 4,2,38,04/05/24,Renov.,48000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbxhn.html,https://i.ss.com/gallery/6/1097/274031/54806112.th2.jpg,"Jauns elitārs projekts jūras pusē, Dzintaros. Četrstāvu ēkā",DzintariDzintaru pr. 23,3,150,02/03/24,Jaun.,480000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bmgll.html,https://i.ss.com/gallery/5/1000/249911/49982140.th2.jpg,Lat. Rus. Attīstītājs piedāvā augstvērtīga dizaina apartamen,DzintariMežaparka pr. 10,2,112,02/03/24,Jaun.,267000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/olpel.html,https://i.ss.com/gallery/6/1085/271063/54212549.th2.jpg,"Pardošanai tiek piedāvāts dzīvoklis jaunajā projektā ""Loft"",",LielupeTērvetes 6,3,95,02/04/24,Jaun.,230000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/pcdxd.html,https://i.ss.com/gallery/6/1100/274915/54982847.th2.jpg,Предлагается на продажу квартира комплексе Мариенбад в центр,MajoriĒrgļu 4,3,124,03/08/24,Jaun.,425000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bmbie.html,https://i.ss.com/gallery/5/965/241110/48221817.th2.jpg,"Pārdod 4-ist. dzīvokli Bulduros, Bulduru prospektā 33, pie B",BulduriBulduru pr. 33,4,199,02/04/24,Jaun.,487000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ncehg.html,https://i.ss.com/gallery/5/844/210964/42192680.th2.jpg,Pārdošanai tiek piedāvāts lielisks dzīvoklis (apartamenti) D,DzintariRīgas 46,3,62,01/03/24,Jaun.,210000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/fblxf.html,https://i.ss.com/gallery/6/1113/278015/55602843.th2.jpg,"Квартира в Лиелупе, в проекте Rivera. Расположена в 10 мин",LielupeTiklu 11,2,48,03/04/24,Jaun.,165000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/amfop.html,https://i.ss.com/gallery/6/1165/291177/58235311.th2.jpg,"LatPārdod lielisku dzīvokli 200 metrus no jūras ar lielu t",BulduriMeža pr. 12,3,97,01/04/24,Jaun.,390000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ixxhj.html,https://i.ss.com/gallery/6/1149/287249/57449701.th2.jpg,"Pārdod mēbelētu dzīvokli rindumājā; pagalma mājas sekcija, d",DzintariĶemeru 60,3,70,02/02/24,Specpr.,165000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpdg.html,https://i.ss.com/gallery/5/937/234039/46807775.th2.jpg,Unikāla iespēja iegūt savā īpašumā 4x istabu dzīvokli netali,DzintariEdinburgas Prospekts 7,4,105,01/02/24,Priv. m.,170000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/sloka/aineg.html,https://i.ss.com/gallery/6/1125/281068/56213422.th2.jpg,"Pārdod 2 istabas dzīvokli ar mājīgu izkārtojumu. Dzīvoklis",SlokaDzirnavu 39,2,37,04/05/24,Hrušč.,26000
